res_no,url_record
519,https://digitallibrary.un.org/record/31567
520,https://digitallibrary.un.org/record/32652
521,https://digitallibrary.un.org/record/32653
522,https://digitallibrary.un.org/record/37009
523,https://digitallibrary.un.org/record/33741
524,https://digitallibrary.un.org/record/40467
525,https://digitallibrary.un.org/record/40468
526,https://digitallibrary.un.org/record/40469
527,https://digitallibrary.un.org/record/40470
528,https://digitallibrary.un.org/record/40471
529,https://digitallibrary.un.org/record/40472
530,https://digitallibrary.un.org/record/55276
531,https://digitallibrary.un.org/record/48834
532,https://digitallibrary.un.org/record/48835
533,https://digitallibrary.un.org/record/48836
534,https://digitallibrary.un.org/record/48837
535,https://digitallibrary.un.org/record/48838
536,https://digitallibrary.un.org/record/46255
537,https://digitallibrary.un.org/record/47143
538,https://digitallibrary.un.org/record/134107
539,https://digitallibrary.un.org/record/60759
540,https://digitallibrary.un.org/record/61392
541,https://digitallibrary.un.org/record/58970
542,https://digitallibrary.un.org/record/60347
543,https://digitallibrary.un.org/record/60348
544,https://digitallibrary.un.org/record/60745
545,https://digitallibrary.un.org/record/61484
546,https://digitallibrary.un.org/record/63331
547,https://digitallibrary.un.org/record/63332
548,https://digitallibrary.un.org/record/61485
549,https://digitallibrary.un.org/record/63333
550,https://digitallibrary.un.org/record/67600
551,https://digitallibrary.un.org/record/65067
552,https://digitallibrary.un.org/record/67485
553,https://digitallibrary.un.org/record/66277
554,https://digitallibrary.un.org/record/68689
555,https://digitallibrary.un.org/record/70405
556,https://digitallibrary.un.org/record/71588
557,https://digitallibrary.un.org/record/71232
558,https://digitallibrary.un.org/record/73717
559,https://digitallibrary.un.org/record/74188
560,https://digitallibrary.un.org/record/80713
561,https://digitallibrary.un.org/record/82345
562,https://digitallibrary.un.org/record/243001
563,https://digitallibrary.un.org/record/87420
564,https://digitallibrary.un.org/record/87530
565,https://digitallibrary.un.org/record/87418
566,https://digitallibrary.un.org/record/87855
567,https://digitallibrary.un.org/record/87419
568,https://digitallibrary.un.org/record/87409
569,https://digitallibrary.un.org/record/87856
570,https://digitallibrary.un.org/record/98218
571,https://digitallibrary.un.org/record/98539
572,https://digitallibrary.un.org/record/98110
573,https://digitallibrary.un.org/record/101329
574,https://digitallibrary.un.org/record/104202
575,https://digitallibrary.un.org/record/116405
576,https://digitallibrary.un.org/record/116404
577,https://digitallibrary.un.org/record/116406
578,https://digitallibrary.un.org/record/116403
579,https://digitallibrary.un.org/record/116400
580,https://digitallibrary.un.org/record/112407
581,https://digitallibrary.un.org/record/112408
582,https://digitallibrary.un.org/record/116401
583,https://digitallibrary.un.org/record/116402
584,https://digitallibrary.un.org/record/117613
585,https://digitallibrary.un.org/record/117614
586,https://digitallibrary.un.org/record/118477
587,https://digitallibrary.un.org/record/120636
588,https://digitallibrary.un.org/record/121998
589,https://digitallibrary.un.org/record/121999
590,https://digitallibrary.un.org/record/123486
591,https://digitallibrary.un.org/record/123505
592,https://digitallibrary.un.org/record/126337
593,https://digitallibrary.un.org/record/124541
594,https://digitallibrary.un.org/record/126353
595,https://digitallibrary.un.org/record/134721
596,https://digitallibrary.un.org/record/134750
597,https://digitallibrary.un.org/record/136326
598,https://digitallibrary.un.org/record/137345
599,https://digitallibrary.un.org/record/139447
600,https://digitallibrary.un.org/record/143941
601,https://digitallibrary.un.org/record/146407
602,https://digitallibrary.un.org/record/150095
603,https://digitallibrary.un.org/record/150096
604,https://digitallibrary.un.org/record/150113
605,https://digitallibrary.un.org/record/151623
606,https://digitallibrary.un.org/record/150680
607,https://digitallibrary.un.org/record/151168
608,https://digitallibrary.un.org/record/152643
609,https://digitallibrary.un.org/record/154565
610,https://digitallibrary.un.org/record/158549
611,https://digitallibrary.un.org/record/243002
612,https://digitallibrary.un.org/record/161154
613,https://digitallibrary.un.org/record/39117
614,https://digitallibrary.un.org/record/40644
615,https://digitallibrary.un.org/record/40678
616,https://digitallibrary.un.org/record/42913
617,https://digitallibrary.un.org/record/43073
618,https://digitallibrary.un.org/record/43071
619,https://digitallibrary.un.org/record/44162
620,https://digitallibrary.un.org/record/44865
621,https://digitallibrary.un.org/record/46339
622,https://digitallibrary.un.org/record/49163
623,https://digitallibrary.un.org/record/50800
624,https://digitallibrary.un.org/record/51448
625,https://digitallibrary.un.org/record/52673
626,https://digitallibrary.un.org/record/52988
627,https://digitallibrary.un.org/record/54200
628,https://digitallibrary.un.org/record/54536
629,https://digitallibrary.un.org/record/54308
630,https://digitallibrary.un.org/record/55053
631,https://digitallibrary.un.org/record/56182
632,https://digitallibrary.un.org/record/56654
633,https://digitallibrary.un.org/record/61826
634,https://digitallibrary.un.org/record/62600
635,https://digitallibrary.un.org/record/62599
636,https://digitallibrary.un.org/record/63595
637,https://digitallibrary.un.org/record/64823
638,https://digitallibrary.un.org/record/64914
639,https://digitallibrary.un.org/record/64913
640,https://digitallibrary.un.org/record/72140
641,https://digitallibrary.un.org/record/72141
642,https://digitallibrary.un.org/record/74362
643,https://digitallibrary.un.org/record/76973
644,https://digitallibrary.un.org/record/77445
645,https://digitallibrary.un.org/record/79042
646,https://digitallibrary.un.org/record/80167
647,https://digitallibrary.un.org/record/82460
648,https://digitallibrary.un.org/record/84165
649,https://digitallibrary.un.org/record/87038
650,https://digitallibrary.un.org/record/87362
651,https://digitallibrary.un.org/record/87741
652,https://digitallibrary.un.org/record/90006
653,https://digitallibrary.un.org/record/88520
654,https://digitallibrary.un.org/record/89184
655,https://digitallibrary.un.org/record/90472
